srcWikiID,srcWikiTitle,srcWikiType,srcHyperTitle,srcWikiText,srcNYTFreq,dstWikiID,dstWikiTitle,dstWikiType,dstHyperTitle,dstWikiText,dstNYTFreq,cooccurrence,label,outDist,symDist,fRelatedness,fComments,mRelatedness,mComments,harmonicRelatedness
3434750,United_States,Location,United_States,"The United States of America (USA), commonly referred to as the United States (U.S.) or America, is a federal republic composed of 50 states, a federal district, five major territories and various possessions. The 48 contiguous states and Washington, D.C., are in central North America between Canada and Mexico. The state of Alaska is in the northwestern part of North America and the state of Hawaii is an archipelago in the mid-Pacific. The territories are scattered about the Pacific Ocean and the Caribbean Sea. At 3.8 million square miles (9.842 million km2) and with over 320 million people, the country is the world's third or fourth-largest by total area and the third most populous. It is one of the world's most ethnically diverse and multicultural nations, the product of large-scale immigration from many countries. The geography and climate of the United States are also extremely diverse, and the country is home to a wide variety of wildlife.",898020,351058,Muqtada_al-Sadr,Object,Muqtada_al-Sadr,Iraqi Popular Religious Leader Muqtadā al-Ṣadr (Arabic: سيد مقتدى الصدر; born 12 August 1973) is an Iraqi Islamic popular leader.,5584,35,head,2,2,7,Conflict with USA; Temporal,3,,3
75129,Madison_Square_Garden,Location,Madison_Square_Garden,"Madison Square Garden (often called MSG or simply The Garden) is a multi-purpose indoor arena in the New York City borough of Manhattan, New York. Located in Midtown Manhattan between 7th and 8th Avenues from 31st to 33rd Streets, it is situated atop Pennsylvania Station. It is the fourth venue to bear the name ""Madison Square Garden"", the first two (1879 and 1890) of which were located on Madison Square, on East 26th Street and Madison Avenue, with the third Madison Square Garden further uptown at Eighth Avenue and 50th Street. The Garden is used for professional basketball and ice hockey, as well as boxing, concerts, ice shows, circuses, professional wrestling and other forms of sports and entertainment. It is close to other midtown Manhattan landmarks, including the Empire State Building, Koreatown, and Macy's at Herald Square. It is home to the New York Rangers of the National Hockey League, the New York Knicks of the National Basketball Association, and residency to singer-songwriter Billy Joel.",25719,509001,Republican_National_Convention,Object,Republican_National_Convention,"The Republican National Convention (RNC) is the presidential nominating convention of the Republican Party of the United States. Convened by the Republican National Committee, the stated purpose of the convocation is to nominate an official candidate in an upcoming U.S. presidential election, and to adopt the party platform and rules for the election cycle.",10724,25,head,2,2,7,,1,,4
32070,Republican_Party_(United_States),Organisation,Republican_Party_(United_States),"The Republican Party, commonly referred to as the GOP (abbreviation for Grand Old Party), is one of the two major contemporary political parties in the United States, the other being its historic rival, the Democratic Party.",219312,555678,Capitol_Hill,Location,Capitol_Hill,"Capitol Hill, in addition to being a metonym for the United States Congress, is the largest historic residential neighborhood in Washington, D.C., stretching easterly in front of the United States Capitol along wide avenues. It is one of the oldest residential neighborhoods in Washington, D.C., and with roughly 35,000 people in just under , it is also one of the most densely populated.",26985,25,head,2,2,7,,2,,2
31769,United_Nations,Location,United_Nations,"The United Nations (UN) is an intergovernmental organization to promote international co-operation. A replacement for the ineffective League of Nations, the organization was  established on 24 October 1945 after World War II in order to prevent another such conflict. At its founding, the UN had 51 member states; there are now 193. The headquarters of the United Nations is in Manhattan, New York City, and experiences extraterritoriality. Further main offices are situated in Geneva, Nairobi and Vienna. The organization is financed by assessed and voluntary contributions from its member states. Its objectives include maintaining international peace and security, promoting human rights, fostering social and economic development, protecting the environment, and providing humanitarian aid in cases of famine, natural disaster, and armed conflict.",87400,9239,Europe,Location,Europe,"Europe ( or ) is a continent that comprises the westernmost part of Eurasia. Europe is bordered by the Arctic Ocean to the north, the Atlantic Ocean to the west, and the Mediterranean Sea to the south. To the east and southeast, Europe is generally considered as separated from Asia by the watershed divides of the Ural and Caucasus Mountains, the Ural River, the Caspian and Black Seas, and the waterways of the Turkish Straits. Yet the borders of Europe—a concept dating back to classical antiquity—are arbitrary, as the primarily physiographic term ""continent"" also incorporates cultural and political elements.",226152,26,head,2,2,8,,7,,7
204334,George_Pataki,Person,George_Pataki,"George Elmer Pataki (; (born June 24, 1945) is an American lawyer and politician who served as the 53rd Governor of New York (1995–2006).  A member of the Republican Party, Pataki was a lawyer who was elected Mayor of his home town of Peekskill, later going on to be elected to State Assembly, then State Senate.  In 1994, he ran for Governor against three-term incumbent Mario Cuomo, defeating him by over a three-point margin as part of the Republican Revolution of 1994. Pataki, succeeding a three-term Governor, would himself be elected to three consecutive terms, and was one of only three Republican governors of New York elected since 1923, the others being Thomas Dewey and Nelson Rockefeller.",30686,1641707,New_Jersey_Senate,Organisation,New_Jersey_Senate,"The New Jersey Senate was established as the upper house of the New Jersey Legislature by the Constitution of 1844, replacing the Legislative Council. From 1844 until 1965 New Jersey's counties elected one Senator, each. Under the 1844 Constitution the term of office was three years. The 1947 Constitution changed the term to four years.  Since 1968 it has consisted of 40 Senators, who are elected in a ""2-4-4"" cycle, representing districts with average populations of 210,359 (2000 figures). The ""2-4-4"" cycle was put into place so that Senate elections can reflect the changes made to the district boundaries on the basis of the decennial United States Census. (If the cycle were not put into place, then the boundaries would sometimes be four years out of date before being used for Senate elections. Rather, with the varied term, the boundaries are only two years out of date). Thus elections for Senate seats take place in years ending with a ""1"", ""3"" or ""7"" (i.e. next elections in 2017, 2021 and 2023).",11763,35,head,2,2,6,,1,,2
98573,Gray_Davis,Person,Gray_Davis,"Joseph Graham ""Gray"" Davis, Jr. (born December 26, 1942) is an American politician who served as the 37th Governor of California from 1999 to 2003. A member of the Democratic Party, only months into his second term, in 2003 Davis was recalled and removed from office, the second state governor successfully recalled in U.S. history. Prior to serving as Governor, Davis was Chief of Staff to Governor Jerry Brown (1975–1981), a California State Assemblyman (1983–1987), California State Controller (1987–1995) and the 44th Lieutenant Governor of California (1995–1999). Davis holds a B.A. in history from Stanford University and a J.D. from Columbia Law School. He was awarded a Bronze Star for his service as a Captain in the Vietnam War.",5240,32070,Republican_Party_(United_States),Organisation,Republican_Party_(United_States),"The Republican Party, commonly referred to as the GOP (abbreviation for Grand Old Party), is one of the two major contemporary political parties in the United States, the other being its historic rival, the Democratic Party.",219312,35,head,2,2,6,Somewhat temporal relation; education in USA,7,Some divergences with USA,6
58353,Medicare_(United_States),Object,Medicare_(United_States),"A sample Medicare card. There are separate lines for basic Part A and Part B's supplementary medical coverage, each with its own date. There are no lines for Part C or D, which are additional supplemental policies for which a separate card is issued.",21555,24909346,United_States_Senate,Organisation,United_States_Senate,"The United States Senate is a legislative chamber in the bicameral legislature of the United States, and together with the House of Representatives makes up the U.S. Congress.",95607,49,head,2,2,4,,2,,3
32070,Republican_Party_(United_States),Organisation,Republican_Party_(United_States),"The Republican Party, commonly referred to as the GOP (abbreviation for Grand Old Party), is one of the two major contemporary political parties in the United States, the other being its historic rival, the Democratic Party.",219312,31737,Supreme_Court_of_the_United_States,Object,Supreme_Court_of_the_United_States,"The Supreme Court of the United States (colloquially known as ""SCOTUS"") is the highest federal court of the United States. Established pursuant to Article III of the United States Constitution in 1789, it has ultimate (and largely discretionary) appellate jurisdiction over all federal courts and over state court cases involving issues of federal law, plus original jurisdiction over a small range of cases. In the legal system of the United States, the Supreme Court is the final interpreter of federal constitutional law, although it may only act within the context of a case in which it has jurisdiction.",49530,43,head,2,2,7,,5,US Congress authorized use of force against Iraq,5
5043544,Democratic_Party_(United_States),Organisation,Democratic_Party_(United_States),"The Democratic Party is one of the two major contemporary political parties in the United States, along with the Republican Party. Tracing its heritage back to Thomas Jefferson's Democratic-Republican Party, the modern-day Democratic Party was founded around 1828, making it the world's oldest active party.",234404,179553,Southern_United_States,Object,Southern_United_States,"The Southern United States as defined by the United States Census Bureau. The ""South"" and its regions are defined in various ways, however. (See Geography section.)",38856,30,head,2,2,6,Temporal relation,6,Iraq independent from UK.,6
241405,State_of_Palestine,Location,State_of_Palestine,"The State of Palestine ( arDawlat Filasṭīn), also known simply as Palestine, is a partially recognized state in the Middle East. Its independence was declared on 15 November 1988 by the Palestine Liberation Organization (PLO) in Algiers as a government-in-exile. The State of Palestine claims the West Bank and Gaza Strip, with East Jerusalem as the designated capital, while actually exercising partial control of those areas assumed in 1994 via the Palestinian Authority. Most of the areas claimed by the State of Palestine have been occupied by Israel since 1967 in the aftermath of the Six-Day War. The Palestinian Authority applied for United Nations (UN) membership in 2011 and in 2012 was granted a non-member observer state status – which amounts to a de facto, or implicit, recognition of statehood.",42132,9239,Europe,Location,Europe,"Europe ( or ) is a continent that comprises the westernmost part of Eurasia. Europe is bordered by the Arctic Ocean to the north, the Atlantic Ocean to the west, and the Mediterranean Sea to the south. To the east and southeast, Europe is generally considered as separated from Asia by the watershed divides of the Ural and Caucasus Mountains, the Ural River, the Caspian and Black Seas, and the waterways of the Turkish Straits. Yet the borders of Europe—a concept dating back to classical antiquity—are arbitrary, as the primarily physiographic term ""continent"" also incorporates cultural and political elements.",226152,31,head,2,2,6,,6,"Capitol Hill is a district of Washington D.C., which is a city related with politics (White House).",5
31717,United_Kingdom,Location,United_Kingdom,"The United Kingdom of Great Britain and Northern Ireland, commonly known as the United Kingdom (UK) or Britain, is a sovereign state in Europe. Lying off the north-western coast of the European mainland, it includes the island of Great Britain (the name of which is also loosely applied to the whole country), the north-eastern part of the island of Ireland and many smaller islands. Northern Ireland is the only part of the UK that shares a land border with another state—the Republic of Ireland. Apart from this land border, the UK is surrounded by the Atlantic Ocean, with the North Sea to its east, the English Channel to its south and the Celtic Sea to its south-southwest. The Irish Sea lies between Great Britain and Ireland. With an area of , the UK is the 80th-largest sovereign state in the world and the 11th-largest in Europe. It is also the 21st-most populous country, with an estimated 64.5 million inhabitants.",201171,29490,Saddam_Hussein,Person,Saddam_Hussein,"Saddam Hussein Abd al-Majid al-Tikriti (Arabic: arصدام حسين عبد المجيد التكريتي arDINṢaddām Ḥusayn ʿAbd al-Maǧīd al-Tikrītī; 28 April 1937 – 30 December 2006) was the fifth President of Iraq, serving in this capacity from 16 July 1979 until 9 April 2003. A leading member of the revolutionary Arab Socialist Ba'ath Party, and later, the Baghdad-based Ba'ath Party and its regional organization Ba'ath Party – Iraq Region—which espoused Ba'athism, a mix of Arab nationalism and socialism—Saddam played a key role in the 1968 coup (later referred to as the 17 July Revolution) that brought the party to power in Iraq.",87174,68,head,2,2,4,Same type?,3,The father of Saddam's future wife was a veteran of the Anglo-Iraqui Wat,3
9282173,Israel,Location,Israel,"Israel ( or ;  heYisrā'el;  arALA-LCIsrāʼīl), officially the State of Israel ( heMedīnat Yisrā'el ;  arALA-LCDawlat Isrāʼīl ), is a sovereign state in Asia. The country is situated in the Middle East at the southeastern shore of the Mediterranean Sea and the northern shore of the Gulf of Aqaba in the Red Sea. It shares land borders with Lebanon to the north, Syria in the northeast, Jordan on the east, the Palestinian territories (which are claimed by the State of Palestine and are partially controlled by Israel) comprising the West Bank and Gaza Strip to the east and west, respectively, and Egypt to the southwest. It contains geographically diverse features within its relatively small area. Israel's financial and technology center is Tel Aviv, while Jerusalem is both its self-designated capital (unrecognised by the United Nations) and the most populous individual city under the country's governmental administration. Israeli sovereignty over Jerusalem is internationally disputed.",84316,848569,Ehud_Olmert,Person,Ehud_Olmert,"Ehud Olmert (, ; born 30 September 1945) is an Israeli politician and lawyer. He served as Prime Minister of Israel from 2006 to 2009 and before that as a cabinet minister from 1988 to 1992 and from 2003 to 2006. Between his first and second stints as a cabinet member, he served as mayor of Jerusalem from 1993 to 2003.",3066,35,head,2,2,7,Maybe temporal?,7,,7
21378255,Eliot_Spitzer,Person,Eliot_Spitzer,"Eliot Laurence Spitzer (born June 10, 1959) is an American politician who served as the 54th Governor of New York from 2007 until his resignation on March 17, 2008.  Following his eight year term as  Attorney General of New York, Spitzer was elected Governor in 2006, succeeding three-term incumbent George Pataki. Soon after taking office, Spitzer was embroiled in a prostitution scandal that culminated in his resignation.  Following his resignation, he hosted a short-lived program, Viewpoint with Eliot Spitzer on Current TV.",13030,8210131,New_York,Location,New_York,"New York is a state in the Northeastern United States and is the 27th-most extensive, fourth-most populous, and seventh-most densely populated U.S. state. New York is bordered by New Jersey and Pennsylvania to the south and Connecticut, Massachusetts, and Vermont to the east. The state has a maritime border in the Atlantic Ocean with Rhode Island, east of Long Island, as well as an international border with the Canadian provinces of Quebec to the north and Ontario to the west and north. The state of New York, with an estimated 19.8 million residents in 2015, is often referred to as New York State to distinguish it from New York City, the state's most populous city and its economic hub.",127586,117,head,2,2,8,Temporal,7,,7
24909346,United_States_Senate,Organisation,United_States_Senate,"The United States Senate is a legislative chamber in the bicameral legislature of the United States, and together with the House of Representatives makes up the U.S. Congress.",95607,33057,White_House,Location,White_House,"The White House is the official residence and principal workplace of the President of the United States, located at 1600 Pennsylvania Avenue NW in Washington, D.C. It has been the residence of every U.S. president since John Adams in 1800.",143005,144,head,2,2,8,Same type,7,,8
32087,United_States_Army,Organisation,United_States_Army,"The United States Army (USA) is the largest branch of the United States Armed Forces and performs land-based military operations.  It is one of the seven uniformed services of the United States and is designated as the Army of the United States in the United States Constitution, Article 2, Section 2, Clause 1 and United States Code, Title 10, Subtitle B, Chapter 301, Section 3001.  As the largest and senior branch of the U.S. military, the modern U.S. Army has its roots in the Continental Army, which was formed (14 June 1775) to fight the American Revolutionary War (1775–83)—before the U.S. was established as a country. After the Revolutionary War, the Congress of the Confederation created the United States Army on 3 June 1784, to replace the disbanded Continental Army. The United States Army considers itself descended from the Continental Army, and dates its institutional inception from the origin of that armed force in 1775.",58268,4492,Baghdad,Location,Baghdad,"Baghdad ( arDIN, , Iraqi pronunciation: ) is the capital of the Republic of Iraq. The population of Baghdad, as of 2011, is approximately 7,216,040, making it the largest city in Iraq, the second largest city in the Arab world (after Cairo, Egypt), and the second largest city in Western Asia (after Tehran, Iran). According to the government, the population of the country has reached 35 million, with 9 million in the capital.",79279,52,head,2,2,7,Temporal,6,Because ,6
25391,Russia,Location,Russia,"Russia (; ), also officially known as the Russian Federation (), is a sovereign state in northern Eurasia. It is a federal semi-presidential republic. At , Russia is the largest country in the world, covering more than one-eighth of the Earth's inhabited land area. Russia is the world's ninth most populous country with over 144 million people at the end of 2015.",111989,5843419,France,Location,France,"France (French: ), officially the French Republic ( ), is a sovereign state comprising territory in western Europe and several overseas regions and territories. The European part of France, called metropolitan France, extends from the Mediterranean Sea to the English Channel and the North Sea, and from the Rhine to the Atlantic Ocean. France spans  and has a total population of 66.6 million. It is a unitary semi-presidential republic with the capital in Paris, the country's largest city and main cultural and commercial centre. The Constitution of France establishes the state as secular and democratic, with its sovereignty derived from the people.",189302,68,head,2,2,8,Same type,6,Napoleon fought against France,7
29490,Saddam_Hussein,Person,Saddam_Hussein,"Saddam Hussein Abd al-Majid al-Tikriti (Arabic: arصدام حسين عبد المجيد التكريتي arDINṢaddām Ḥusayn ʿAbd al-Maǧīd al-Tikrītī; 28 April 1937 – 30 December 2006) was the fifth President of Iraq, serving in this capacity from 16 July 1979 until 9 April 2003. A leading member of the revolutionary Arab Socialist Ba'ath Party, and later, the Baghdad-based Ba'ath Party and its regional organization Ba'ath Party – Iraq Region—which espoused Ba'athism, a mix of Arab nationalism and socialism—Saddam played a key role in the 1968 coup (later referred to as the 17 July Revolution) that brought the party to power in Iraq.",87174,80777,Kurdistan,Object,Kurdistan,Kurdistan   Kurdish-inhabited areas,21090,48,head,2,2,4,Temporal,7,Saddam suppressed several Kurdistan movements.,5
2944,Ariel_Sharon,Person,Ariel_Sharon,"Ariel Sharon  (; , arALAAriʼēl Sharōn, also known by his diminutive Arik, heאַריק, born Ariel Scheinermann, heאריאל שיינרמן‎; February 26, 1928 – January 11, 2014) was an Israeli politician and general who served as the 11th Prime Minister of Israel until he was incapacitated by a stroke.",12369,25955086,Jews,Object,Jews,"The Jews (;  ISO 259-3 heYehudim, Israeli pronunciation ), also known as the Jewish people, are an ethnoreligious group originating from the Israelites, or Hebrews, of the Ancient Near East. Jewish ethnicity, nationhood and religion are strongly interrelated, as Judaism is the traditional faith of the Jewish nation, while its observance varies from strict observance to complete nonobservance.",71006,43,head,2,2,7,He is a jew,7,Ariel believes that Jews and Arabs can live together.,7
204334,George_Pataki,Person,George_Pataki,"George Elmer Pataki (; (born June 24, 1945) is an American lawyer and politician who served as the 53rd Governor of New York (1995–2006).  A member of the Republican Party, Pataki was a lawyer who was elected Mayor of his home town of Peekskill, later going on to be elected to State Assembly, then State Senate.  In 1994, he ran for Governor against three-term incumbent Mario Cuomo, defeating him by over a three-point margin as part of the Republican Revolution of 1994. Pataki, succeeding a three-term Governor, would himself be elected to three consecutive terms, and was one of only three Republican governors of New York elected since 1923, the others being Thomas Dewey and Nelson Rockefeller.",30686,425922,California_State_Legislature,Organisation,California_State_Legislature,California State Assembly chamberCalifornia State Senate chamberA few volumes of the journals of each house (Senate is red; Assembly [lower chamber] is green).,10907,37,head,3,3,5,Barely connected,1,,2
2759511,Richard_Parsons_(businessman),Object,Richard_Parsons_(businessman),"Richard Dean ""Dick"" Parsons (born April 4, 1948), an American business executive, is the former chairman of Citigroup and the former chairman and CEO of Time Warner. He stepped down as CEO of Time Warner on December 31, 2007. He is currently the interim CEO of the Los Angeles Clippers NBA franchise.",1949,83045,Time_Warner,Organisation,Time_Warner,"Time Warner Inc. (TWI, at one former interval named AOL Time Warner, stylized as TimeWarner since 2003) is an American Multinational media and entertainment conglomerate headquartered in the Time Warner Center in New York City. It is currently the world's third largest television networks and filmed TV & entertainment company in terms of revenue (after Comcast and The Walt Disney Company), and at one time was the world's largest media conglomerate.",18642,18,middle,1,1,10,,9,,9
19001,Microsoft,Organisation,Microsoft,"Microsoft Corporation  (commonly referred to as Microsoft) is an American multinational technology company headquartered in Redmond, Washington, that develops, manufactures, licenses, supports and sells computer software, consumer electronics and personal computers and services. Its best known software products are the Microsoft Windows line of operating systems, Microsoft Office office suite, and Internet Explorer and Edge web browsers. Its flagship hardware products are the Xbox game consoles and the Microsoft Surface tablet lineup. It is the world's largest software maker by revenue, and one of the world's most valuable companies.",24311,3747,Bill_Gates,Object,Bill_Gates,"William Henry ""Bill"" Gates III (born October 28, 1955) is an American business magnate, philanthropist, investor, and computer programmer. In 1975, Gates and Paul Allen co-founded Microsoft, which became the world's largest PC software company. During his career at Microsoft, Gates held the positions of chairman, CEO and chief software architect, and was the largest individual shareholder until May 2014. Gates has authored and co-authored several books.",6162,16,middle,1,1,10,Some sort of relations,9,Democracy Party is weak in Southern US (Republican is stronger).,9
72855,New_York_Knicks,Organisation,New_York_Knicks,"The New York Knickerbockers, commonly referred to as the Knicks, are an American professional basketball team based in New York City. The Knicks compete in the National Basketball Association (NBA) as a member club of the Atlantic Division of the Eastern Conference. The team plays its home games at Madison Square Garden, located in the borough of Manhattan. They are one of two NBA teams located in New York City; the other is the Brooklyn Nets. The team, established by Ned Irish in 1946, was one of the founding members of the Basketball Association of America (BAA), which became the NBA after merging with the rival National Basketball League (NBL) in 1949. Along with the Boston Celtics, the Knicks are one of only two original NBA teams still located in its original city.",18517,647814,Keith_Van_Horn,Person,Keith_Van_Horn,"Keith Adam Van Horn (born October 23, 1975) is an American retired professional basketball player.  The 6-foot-10, 240-pound forward graduated from Diamond Bar High School in Diamond Bar, California and attended the University of Utah where he went on to be a consensus First Team All-American in 1997. Van Horn finished his career at Utah as the school and Western Athletic Conference (WAC) male all time leading scorer (Colorado State's Becky Hammon is the all-time WAC leader with 2,740 points) and holds numerous other school records. He led Utah to three NCAA Division I top 25 finishes, including their highest ranking ever in school history (#2).  He received the 1997 ESPN Men’s College Basketball Performer of the Year award.",2183,18,middle,2,1,8,Barely related,6,,6
648835,Bill_Belichick,Person,Bill_Belichick,"William Stephen Belichick (; born April 16, 1952) is an American football coach and the long-time head coach of the New England Patriots of the National Football League (NFL).  He also has extensive authority over the Patriots' football operations, effectively making him the team's general manager as well.  Belichick was previously the head coach of the Cleveland Browns.",3131,21719,New_England_Patriots,Organisation,New_England_Patriots,"The New England Patriots are a professional American football team based in the Greater Boston area. The Patriots compete in the National Football League (NFL) as a member of the American Football Conference (AFC) East division. The team plays its home games at Gillette Stadium in the town of Foxborough, Massachusetts, which is located  southwest of downtown Boston and  northeast of downtown Providence, Rhode Island. The Patriots are also headquartered at Gillette Stadium.",12389,24,middle,1,1,9,,8,,8
31769,United_Nations,Location,United_Nations,"The United Nations (UN) is an intergovernmental organization to promote international co-operation. A replacement for the ineffective League of Nations, the organization was  established on 24 October 1945 after World War II in order to prevent another such conflict. At its founding, the UN had 51 member states; there are now 193. The headquarters of the United Nations is in Manhattan, New York City, and experiences extraterritoriality. Further main offices are situated in Geneva, Nairobi and Vienna. The organization is financed by assessed and voluntary contributions from its member states. Its objectives include maintaining international peace and security, promoting human rights, fostering social and economic development, protecting the environment, and providing humanitarian aid in cases of famine, natural disaster, and armed conflict.",87400,17391,Kosovo,Location,Kosovo,"Kosovo (;  ; ) is a disputed territory and  partially recognised state in Southeastern Europe that declared its independence from Serbia in February 2008 as the Republic of Kosovo. While Serbia recognises governance of the territory by Kosovo institutions, it still continues to claim it as its own Autonomous Province of Kosovo and Metohija, and the declaration of independence is contrary to 2006 Constitution of Serbia.",10362,18,middle,1,1,7,CEO; Somewhat variant cluster,5,,5
27421,Sudan,Location,Sudan,"Sudan ( as-Sūdān, English pronunciation (US) , (GB) ), officially the Republic of the Sudan  ( Jumhūrīyat as-Sūdān), is a country in north-east Africa. It is bordered by Egypt to the north, the Red Sea, Eritrea, and Ethiopia,  to the east, South Sudan to the south, the Central African Republic to the southwest, Chad to the west and Libya to the northwest.  It is the third largest country in Africa. The River Nile divides the country into eastern and western halves. Its predominant religion is Islam.",13760,5488,Chad,Location,Chad,"Chad (;  arTshād; ), officially the Republic of Chad ( arJumhūrīyat Tshād; ), is a landlocked country in Central Africa. It is bordered by Libya to the north, Sudan to the east, the Central African Republic to the south, Cameroon and Nigeria to the southwest and Niger to the west.  It is the fifth largest country in Africa in terms of area.",3833,18,middle,1,1,8,CEO; Somewhat variant cluster,6,,7
55387,Gaza_City,Location,Gaza_City,"Gaza (;  arDINĠazzah, ;  heDIN'Azzah), also referred to as Gaza City, is a Palestinian city in the Gaza Strip, with a population of 515,556, making it the largest city in the State of Palestine. Inhabited since at least the 15th century BC, Gaza has been dominated by several different peoples and empires throughout its history. The Philistines made it a part of their pentapolis after the Ancient Egyptians had ruled it for nearly 350 years.",10936,12047,Gaza_Strip,Location,Gaza_Strip,"The Gaza Strip (; arDINQiṭāʿ Ġazzah ), or simply Gaza, is a small self-governing Palestinian territory on the eastern coast of the Mediterranean Sea, that borders Egypt on the southwest for  and Israel on the east and north along a  border. Gaza, together with the West Bank, comprise the Palestinian territories claimed by the Palestinians as the future sovereign State of Palestine. The territories of Gaza and the West Bank are separated from each other by the territory of Israel. Both fall under the jurisdiction of the Palestinian Authority, but  Gaza has since June 2007 been governed by Hamas, a Palestinian Islamic organization which came to power in free elections in 2006. It has been placed under an Israeli and U.S.-led international economic and political boycott from that time onwards.",13661,18,middle,1,1,8,served as chief,8,,8
72871,Detroit_Pistons,Organisation,Detroit_Pistons,"The Detroit Pistons are an American professional basketball team based in Auburn Hills, Michigan, a suburb of Detroit. The Pistons compete in the National Basketball Association (NBA) as a member of the Eastern Conference Central Division. The team plays its home games at The Palace of Auburn Hills. The team was founded in Fort Wayne, Indiana as the Fort Wayne (Zollner) Pistons in 1941, a member of the National Basketball League (NBL). The Pistons joined the Basketball Association of America (BAA) in 1948. In 1949, the NBL and BAA merged to become the NBA, and the Pistons became part of the merged league. Since moving to Detroit in 1957, the Pistons have won three (3) NBA championships: in 1989, 1990 and 2004.",8251,72852,Brooklyn_Nets,Organisation,Brooklyn_Nets,"The Brooklyn Nets are an American professional basketball team based in New York City. The Nets compete in the National Basketball Association (NBA) as a member club of the Atlantic Division of the Eastern Conference. The team plays its home games at the Barclays Center, located in the borough of Brooklyn. They are one of two NBA teams located in New York City; the other is the New York Knicks. The team was established in 1967 as a charter franchise of the NBA's rival league, the American Basketball Association (ABA). They were known as the New Jersey Americans during their first season, before moving to Long Island in 1968 and changing their name to the New York Nets. During this time, the Nets won two ABA championships (in 1974 and 1976). In 1976, the ABA merged with the NBA, and the Nets were absorbed into the NBA along with three other ABA teams (the San Antonio Spurs, Indiana Pacers and Denver Nuggets, all of whom remain in the league today).",17394,17,middle,1,1,8,attorney general,7,,8
384273,Metropolitan_Transportation_Authority_(New_York),Organisation,Metropolitan_Transportation_Authority_(New_York),"The Metropolitan Transportation Authority (MTA) is a public benefit corporation responsible for public transportation in the U.S. state of New York, serving 12 counties in southeastern New York, along with two counties in southwestern Connecticut under contract to the Connecticut Department of Transportation, carrying over 11 million passengers on an average weekday systemwide, and over 800,000 vehicles on its seven toll bridges and two tunnels per weekday.",9638,301410,Metro-North_Railroad,Organisation,Metro-North_Railroad,"The Metro-North Commuter Railroad , trading as MTA Metro-North Railroad or simply Metro-North, is a suburban commuter rail service run by the Metropolitan Transportation Authority (MTA), a public authority of the state of New York. With an average weekday ridership of 298,900 in 2014, it is the second-busiest commuter railroad in North America in terms of annual ridership, behind its sister railroad, the Long Island Rail Road. Metro–North runs service between New York City and its northern suburbs in New York and Connecticut, including in New York State, Port Jervis, Spring Valley, Poughkeepsie, White Plains, and Wassaic; in Connecticut, New Canaan, Danbury, Waterbury, and New Haven. Metro-North also provides local rail service within New York City with a reduced fare. There are 124 stations on Metro-North Railroad's five active lines (plus the Meadowlands Rail Line), which operate on more than  of track, with the passenger railroad system totaling  of route.",5973,19,middle,1,1,9,,8,,9
72852,Brooklyn_Nets,Organisation,Brooklyn_Nets,"The Brooklyn Nets are an American professional basketball team based in New York City. The Nets compete in the National Basketball Association (NBA) as a member club of the Atlantic Division of the Eastern Conference. The team plays its home games at the Barclays Center, located in the borough of Brooklyn. They are one of two NBA teams located in New York City; the other is the New York Knicks. The team was established in 1967 as a charter franchise of the NBA's rival league, the American Basketball Association (ABA). They were known as the New Jersey Americans during their first season, before moving to Long Island in 1968 and changing their name to the New York Nets. During this time, the Nets won two ABA championships (in 1974 and 1976). In 1976, the ABA merged with the NBA, and the Nets were absorbed into the NBA along with three other ABA teams (the San Antonio Spurs, Indiana Pacers and Denver Nuggets, all of whom remain in the league today).",17394,72850,Miami_Heat,Organisation,Miami_Heat,"The Miami Heat is an American professional basketball team based in Miami, Florida. The Heat compete in the National Basketball Association (NBA) as a member of the league's Eastern Conference Southeast Division. They play their home games at the American Airlines Arena in Downtown Miami. The team owner is Micky Arison, who also owns cruise-ship giant Carnival Corporation. The team president and de facto general manager is Pat Riley, and the head coach is Erik Spoelstra. The mascot of the team is Burnie, an anthropomorphic fireball.",11750,18,middle,1,1,8,Temporal; played,7,Horn played one year in Knicks,8
285318,Ibrahim_al-Jaafari,Person,Ibrahim_al-Jaafari,"Ibrahim al-Eshaiker al-Jaafari (; born 25 March 1947) is an Iraqi politician who was Prime Minister of Iraq in the Iraqi Transitional Government from 2005 to 2006, following the January 2005 election. He has been Minister of Foreign Affairs since 2014.",2235,26961,Shia_Islam,Object,Shia_Islam,"Shia (;  Shīʿah), an abbreviation of Shia-ne-Ali, Shīʻatu ʻAlī (arشيعة علي, ""followers of Ali""), is a branch of Islam which holds that the Islamic prophet Muhammad's proper successor as Caliph was his son-in-law and cousin Ali ibn Abi Talib.  Shia Islam primarily contrasts with Sunni Islam, whose adherents believe that Muhammad's father-in-law Abu Bakr was his proper successor.",40283,18,middle,1,1,6,Temporal; coach,7,Belichick is the manager of Patriots,7
