srcWikiID,srcWikiTitle,srcWikiType,srcHyperTitle,srcWikiText,srcNYTFreq,dstWikiID,dstWikiTitle,dstWikiType,dstHyperTitle,dstWikiText,dstNYTFreq,cooccurrence,label,outDist,symDist,fRelatedness,fComments,mRelatedness,mComments,harmonicRelatedness
77423,Diego_Velázquez,Person,Diego_Velázquez,"Diego Rodríguez de Silva y Velázquez (; also  and ; ; baptized on June 6, 1599 – August 6, 1660) was a Spanish painter who was the leading artist in the court of King Philip IV and one of the most important painters of the Spanish Golden Age. He was an individualistic artist of the contemporary Baroque period, important as a portrait artist. In addition to numerous renditions of scenes of historical and cultural significance, he painted scores of portraits of the Spanish royal family, other notable European figures, and commoners, culminating in the production of his masterpiece Las Meninas (1656).",1803,10868,Francisco_Goya,Object,Francisco_Goya,"Goya, Self-portrait, c. 1796-97. Museo del PradoFrancisco José de Goya y Lucientes (;  (30 March 1746 – 16 April 1828) was a Spanish romantic painter and printmaker. He is considered the most important Spanish artist of late 18th and early 19th centuries and throughout his long career was a commentator and chronicler of his era. Immensely successful in his lifetime, Goya is often referred to as both the last of the Old Masters and the first of the moderns.",2095,16,middle,2,1,8,Same type but different periods; He did different copies of the older painter,6,,7
1542795,John_C._Bogle,Object,John_C._Bogle,"John Clifton ""Jack"" Bogle is the founder and retired CEO of The Vanguard Group. His 1999 book Common Sense on Mutual Funds: New Imperatives for the Intelligent Investor became a bestseller and is considered a classic within the investment community.",363,692374,The_Vanguard_Group,Organisation,The_Vanguard_Group,"The Vanguard Group is an American investment management company based in Malvern, Pennsylvania, that manages approximately $3.0 trillion in assets. It is the largest provider of mutual funds and now the second-largest provider of exchange-traded funds (ETFs) in the world, with about $451 billion in ETF assets under management, as of March 2015.  It offers mutual funds and other financial products and services to retail and institutional investors in the United States and abroad.  Founder and former chairman John C. Bogle is credited with the creation of the first index fund available to individual investors, the popularization of index funds generally, and driving costs down across the mutual fund industry.",1196,21,middle,1,1,9,CEO and founder,9,,9
47293,Master_of_Business_Administration,Object,Master_of_Business_Administration,"The Master of Business Administration (MBA or M.B.A.) is a master's degree in business administration (management). The MBA degree originated in the United States in the early 20th century when the country industrialized and companies sought scientific approaches to management. The core courses in an MBA program cover various areas of business such as accounting, finance, marketing, human resources and operations in a manner most relevant to management analysis and strategy.  Most programs also include elective courses.",5286,240044,Wharton_School_of_the_University_of_Pennsylvania,Organisation,Wharton_School_of_the_University_of_Pennsylvania,"The Wharton School of the University of Pennsylvania (also known as the Wharton School, the Wharton School of Business, or simply Wharton) is the business school of the University of Pennsylvania, a private Ivy League university located in Philadelphia. Wharton was established in 1881 through a donation from Joseph Wharton. It is the first business school in the United States.",3485,20,middle,1,1,7,,8,,8
1318999,John_C._Malone,Object,John_C._Malone,"John C. Malone (born March 7, 1941) is a billionaire American business executive, landowner and philanthropist. He served as chief executive officer (CEO) of Tele-Communications Inc. (TCI), a cable and media giant, for twenty-four years from 1973 to 1996. Malone is now chairman of Liberty Media, Liberty Global, and Liberty Interactive. He was interim CEO of Liberty Media, until succeeded by former Oracle CFO Greg Maffei.",792,523905,Liberty_Media,Organisation,Liberty_Media,"Liberty Media Corporation (commonly referred to as Liberty Media or just Liberty) is an American mass media company controlled by Chairman John C. Malone, who owns a majority of the voting shares.",1348,21,middle,1,1,8,Controlled by malone with majority of shares,8,,8
48351,Irving_Berlin,Person,Irving_Berlin,"Irving Berlin (born Israel Isidore Baline, May 11, 1888 – September 22, 1989) was an American composer and lyricist, widely considered one of the greatest songwriters in American history. His music forms a great part of the Great American Songbook. Born in Imperial Russia, Berlin arrived in the United States at the age of five. He published his first song, ""Marie from Sunny Italy"", in 1907, receiving 33 cents for the publishing rights,   and had his first major international hit, ""Alexander's Ragtime Band"" in 1911.  He also was an owner of the Music Box Theatre on Broadway.",2327,53360,Cole_Porter,Object,Cole_Porter,"Porter in the 1930sCole Albert Porter (June 9, 1891 – October 15, 1964) was an American composer and songwriter. Born to a wealthy family in Indiana, he defied the wishes of his domineering grandfather and took up music as a profession. Classically trained, he was drawn towards musical theatre. After a slow start, he began to achieve success in the 1920s, and by the 1930s he was one of the major songwriters for the Broadway musical stage. Unlike many successful Broadway composers, Porter wrote the lyrics, as well as the music, for his songs.",3684,15,middle,1,1,7,Admirer; Probably friend; May be higher,7,,7
333058,Doubleday_(publisher),Organisation,Doubleday_(publisher),Doubleday is an American publishing company founded as Doubleday & McClure Company in 1897 that by 1947 was the largest in the United States. It published the work of mostly U.S. authors under a number of imprints and distributed them through its own stores. Doubleday is (as of 2009) merged with Knopf Publishing Group to form the Knopf Doubleday Publishing Group.,4549,1978269,Alfred_A._Knopf,Organisation,Alfred_A._Knopf,"Alfred A. Knopf, Inc. (pronounced , with an audible k and silent p) is an award-winning New York publishing house that was founded by Alfred A. Knopf Sr. in 1915. The publisher had a reputation for a pursuit of perfection and elegant taste. It was acquired by Random House in 1960 and is now part of the Knopf Doubleday Publishing Group. The Knopf publishing house is associated with its borzoi colophon (shown at right), which was designed by co-founder Blanche Knopf in 1925.",5999,15,middle,1,1,8,Founded by,8,,8
159284,Novartis,Organisation,Novartis,"Novartis International AG is a Swiss multinational pharmaceutical company based in Basel, Switzerland, ranking number one in sales (57.9 billion US$) among the world-wide industry in 2013.  In July 2015, Novartis had a market-cap of around $280 billion making it the largest healthcare company by this metric.",2391,441872,AstraZeneca,Organisation,AstraZeneca,"AstraZeneca plc is a British-Swedish multinational pharmaceutical and biologics company headquartered in London, United Kingdom. It is the world's seventh-largest pharmaceutical company measured by 2012 prescription drug sales (after Pfizer, Sanofi, Novartis, Merck & Co., Roche and GlaxoSmithKline) and has operations in over 100 countries.",1385,16,middle,1,1,8,Same type,8,,8
92313,Eastern_Air_Lines,Organisation,Eastern_Air_Lines,"Eastern Air Lines was a major American airline from 1926 to 1991. Before its dissolution it was headquartered at Miami International Airport in an unincorporated area of Miami-Dade County, Florida.",764,81024,Pan_American_World_Airways,Organisation,Pan_American_World_Airways,"Pan American World Airways, known from its founding until 1950 as Pan American Airways and commonly known as Pan Am, was the principal and largest international air carrier in the United States from 1927 until its collapse on December 4, 1991. Founded in 1927 as a scheduled air mail and passenger service operating between Key West, Florida, and Havana, Cuba, the airline became a major company credited with many innovations that shaped the international airline industry, including the widespread use of jet aircraft, jumbo jets, and computerized reservation systems. It was also a founding member of the International Air Transport Association (IATA), the global airline industry association. Identified by its blue globe logo (""The Blue Meatball""), the use of the word ""Clipper"" in aircraft names and call signs, and the white pilot uniform caps, the airline was a cultural icon of the 20th century. In an era dominated by flag carriers that were wholly or majority government-owned, it was also the unofficial overseas flag carrier of the United States. During most of the jet era, Pan Am's flagship terminal was the Worldport located at John F. Kennedy International Airport in New York City.",1606,15,middle,1,1,8,Same type,8,,8
21113,Napster,Object,Napster,"Napster was the name given to two music-focused online services. It was originally founded as a pioneering peer-to-peer (P2P) file sharing Internet service that emphasized sharing audio files, typically music, encoded in MP3 format. The original company ran into legal difficulties over copyright infringement, ceased operations and was eventually acquired by Roxio. In its second incarnation Napster became an online music store until it was acquired by Rhapsody from Best Buy on December 1, 2011.",2557,1552520,Rhapsody_(online_music_service),Object,Rhapsody_(online_music_service),"Rhapsody is an online music store subscription service based in Seattle, Washington. On April 6, 2010, Rhapsody relaunched as a standalone company, separate from former parent RealNetworks.  Downloaded files come with restrictions on their use, enforced by Helix, Rhapsody's version of digital rights management enforced on AAC+ or WMA files.  In the past, the service also sold individual MP3s without digital rights management restrictions.",881,16,middle,1,1,8,Same type; May be higher,8,,8
93469,World_Boxing_Association,Object,World_Boxing_Association,"The World Boxing Association (WBA) is one of four major organizations which sanction world championship boxing bouts, alongside the IBF, WBC and WBO. The WBA awards the WBA world championship title at the professional level. Founded in the United States in 1921 by thirteen state representatives as the National Boxing Association, in 1962 it changed its name in recognition of boxing's growing popularity worldwide, and began to gain other nations as members.",765,93380,World_Boxing_Council,Object,World_Boxing_Council,"The World Boxing Council (WBC) is one of four major organizations which sanction world championship boxing bouts, alongside the IBF, WBA and WBO. Owing to the many historically high profile bouts sanctioned by the organization and legendary fighters who have been recognised as WBC World champions, the organization still remains one of the major four sanctioning bodies. All four organizations however recognise the legitimacy of each other and each have interwoven histories dating back several decades.",981,16,middle,1,1,8,Same type,8,,8
78428,Conference_USA,Object,Conference_USA,"Conference USA (C-USA) is a collegiate athletic conference whose member institutions are located within the Southern United States. The conference participates in the NCAA's Division I in all sports. C-USA's offices are located in the Las Colinas business district of the Dallas suburb of Irving, Texas.",881,78358,Big_Ten_Conference,Object,Big_Ten_Conference,"The Big Ten Conference (B1G), formerly Western Conference and Big Nine Conference, is the oldest Division I collegiate athletic conference in the United States. The conference competes in the  NCAA Division I; its football teams compete in the Football Bowl Subdivision (FBS), formerly known as Division I, the highest level of NCAA competition in that sport. The conference includes the flagship public university in each of 11 states stretching from New Jersey to Nebraska, as well as two additional public land grant schools and a private university.",2407,16,middle,1,1,8,Same type,8,,8
63146,Edgar_Degas,Person,Edgar_Degas,"Edgar Degas ( or ; born Hilaire-Germain-Edgar De Gas, ; 19 July 1834 – 27 September 1917) was a French artist famous for his paintings, sculptures, prints, and drawings. He is especially identified with the subject of dance; more than half of his works depict dancers. He is regarded as one of the founders of Impressionism, although he rejected the term, preferring to be called a realist. He was a superb draftsman, and particularly masterly in depicting movement, as can be seen in his renditions of dancers, racecourse subjects and female nudes. His portraits are notable for their psychological complexity and for their portrayal of human isolation.",2199,24546,Pierre-Auguste_Renoir,Person,Pierre-Auguste_Renoir,"Pierre-Auguste Renoir, commonly known as Auguste Renoir ( or ; ; 25 February 1841 – 3 December 1919), was a French artist who was a leading painter in the development of the Impressionist style. As a celebrator of beauty, and especially feminine sensuality, it has been said that ""Renoir is the final representative of a tradition which runs directly from Rubens to Watteau.""",2596,18,middle,1,1,8,Same type and same period,8,,8
9428,Ernest_Hemingway,Person,Ernest_Hemingway,"Ernest Miller Hemingway (July 21, 1899 – July 2, 1961) was an American novelist, short story writer, and journalist. His economical and understated style had a strong influence on 20th-century fiction, while his life of adventure and his public image influenced later generations. Hemingway produced most of his work between the mid-1920s and the mid-1950s, and won the Nobel Prize in Literature in 1954. He published seven novels, six short story collections, and two non-fiction works. Additional works, including three novels, four short story collections, and three non-fiction works, were published posthumously. Many of his works are considered classics of American literature.",4252,33718,William_Faulkner,Person,William_Faulkner,"William Cuthbert Faulkner (, September 25, 1897 – July 6, 1962) was an American writer and Nobel Prize laureate from Oxford, Mississippi. Faulkner wrote novels, short stories, a play, poetry, essays, and screenplays. He is primarily known for his novels and short stories set in the fictional Yoknapatawpha County, based on Lafayette County, Mississippi, where he spent most of his life.",2632,19,middle,2,1,8,Same type and same period,8,,8
41536,Duke_Ellington,Person,Duke_Ellington,"Edward Kennedy ""Duke"" Ellington (April 29, 1899 – May 24, 1974) was an American composer, pianist and bandleader of a jazz orchestra. He led his orchestra from 1923 until his death, his career spanning over 50 years.",3672,68090,Count_Basie,Person,Count_Basie,"William James ""Count"" Basie (August 21, 1904 – April 26, 1984) was an American jazz pianist, organist, bandleader, and composer. His mother taught him to play the piano and he started performing in his teens. Dropping out of school, he learned to operate lights for vaudeville and to improvise accompaniment for silent films at a local movie theater in his home town of Red Bank, New Jersey. By 16 he increasingly played jazz piano at parties, resorts and other venues. In 1924 he went to Harlem, where his performing career expanded; he toured with groups to the major jazz cities of Chicago, St. Louis and Kansas City. In 1929 he joined Bennie Moten's band in Kansas City, and played with them until Moten's death in 1935.",1024,15,middle,1,1,8,Same type and same period,8,,8
34350,Yoko_Ono,Object,Yoko_Ono," is a Japanese multimedia artist, singer, songwriter, and peace activist who is also known for her work in performance art, music and filmmaking. She is the widow and second wife of singer-songwriter John Lennon.",1668,15852,John_Lennon,Person,John_Lennon,"John Winston Ono Lennon,  (born John Winston Lennon; 9 October 19408 December 1980) was an English singer and songwriter who rose to worldwide fame as a co-founder  of the band the Beatles, the most commercially successful band in the history of popular music. With fellow member Paul McCartney, he formed a celebrated songwriting partnership.",4388,16,middle,1,1,9,Wife,9,,9
174145,Phillips_Academy,Organisation,Phillips_Academy,"Phillips Academy Andover (also known as Phillips Academy, Andover, or PA) is a co-educational preparatory high school for boarding and day students in grades 9–12, along with a post-graduate (PG) year. The school is located in Andover, Massachusetts, United States, 25 miles north of Boston. The school has 1,122 students, and is part of the Ten Schools Admissions Organization.",1100,259405,"Andover,_Massachusetts",Location,"Andover,_Massachusetts","Andover is a town in Essex County, Massachusetts,  United States. It was settled in 1642 and incorporated in 1646. As of the 2010 census, the population was 33,201. It is part of the Boston-Cambridge-Quincy, Massachusetts-New Hampshire metropolitan statistical area.",1622,18,middle,1,1,8,Location,7,,7
14531,Iceland,Location,Iceland,"Iceland (;  ), also called the Republic of Iceland, is a Nordic island country between the North Atlantic and the Arctic Ocean. It has a population of  and an area of , making it the most sparsely populated country in Europe. The capital and largest city is Reykjavík. Reykjavík and the surrounding areas in the southwest of the country are home to over two-thirds of the population. Iceland is volcanically and geologically active. The interior consists of a plateau characterised by sand and lava fields, mountains and glaciers, while many glacial rivers flow to the sea through the lowlands. Iceland is warmed by the Gulf Stream and has a temperate climate, despite a high latitude just outside the Arctic Circle. Its high latitude and marine influence still keeps summers chilly, with most of the archipelago having a tundra climate.",3607,25798,Reykjavík,Object,Reykjavík,"Reykjavík (, ; ) is the capital and largest city of Iceland. It has a latitude of 64°08' N, making it the world's northernmost capital of a sovereign state and a popular tourist destination. It is located in southwestern Iceland, on the southern shore of the Faxaflói Bay. With a population of around 120,000 (and over 200,000 in the Capital Region), it is the heart of Iceland's cultural, economic and governmental activity.",958,16,middle,1,1,8,Capital,8,,8
12108915,Lafayette_Street,Location,Lafayette_Street,"Lafayette Street is a major north-south street in New York City's  Lower Manhattan. It originates at the intersection of Reade Street and Centre Street, one block north of Chambers Street. The one-way street then successively runs through Chinatown, Little Italy, NoLIta, and NoHo and finally, between East 9th and East 10th Streets, merges with Fourth Avenue.  A buffered bike lane runs outside of the left traffic lane. North of Spring Street, Lafayette Street is northbound (uptown)-only; south of Spring Street, Lafayette is southbound (downtown)-only. ",2046,1078851,Astor_Place,Object,Astor_Place,"Astor Place is a short two-block street in NoHo/East Village, in the lower part of the New York City borough of Manhattan. It runs from Broadway in the west, just below East 8th Street; through Lafayette Street, past Cooper Square and Fourth Avenue; and ends at Third Avenue, continuing as St. Mark's Place. It borders two plazas at the intersection with Cooper Square, Lafayette Street, Fourth Avenue, and Eighth Street – the Alamo Plaza and Astor Place Station Plaza. The name is also sometimes used for the neighborhood around the street.  It is named for John Jacob Astor, at one time the richest person in the United States, who died in 1848; the street was named for him soon after. A $16 million reconstruction to implement a redesign of Astor Place began in 2013.",729,21,middle,1,1,9,Same location more or less,7,,7
337031,Goddard_Space_Flight_Center,Organisation,Goddard_Space_Flight_Center,"The Goddard Space Flight Center (GSFC) is a major NASA space research laboratory established on May 1, 1959 as NASA's first space flight center. GSFC employs approximately 10,000 civil servants and contractors, and is located approximately  northeast of Washington, D.C. in Greenbelt, Maryland, USA. GSFC, one of ten major NASA field centers, is named in recognition of Dr. Robert H. Goddard (1882–1945), the pioneer of modern rocket propulsion in the United States.",763,116532,"Greenbelt,_Maryland",Location,"Greenbelt,_Maryland","Greenbelt is a city in Prince George's County, Maryland, United States. Contained within today's City of Greenbelt is the historic planned community now known locally as ""Old Greenbelt"" and designated as the Greenbelt Historic District.  Greenbelt's population was 23,068 at the 2010 U.S. Census.",551,21,middle,1,1,7,HQ,7,,7
194026,Rensselaer_Polytechnic_Institute,Organisation,Rensselaer_Polytechnic_Institute,"Rensselaer Polytechnic Institute (), or RPI, is a private research university located in Troy, New York, with two additional campuses in Hartford and Groton, Connecticut. It was founded in 1824 by Stephen van Rensselaer and Amos Eaton for the ""application of science to the common purposes of life"" and is described as the oldest technological university in the English-speaking world. Built on a hillside, RPI's  campus overlooks the city of Troy and the Hudson River and is a blend of traditional and modern architecture. The institute operates an on‑campus business incubator and the  Rensselaer Technology Park. Numerous American colleges or departments of applied sciences were modeled after Rensselaer. The university is one among a small group of polytechnic universities in the United States which tend to be primarily devoted to the instruction of technical arts and applied sciences.",1179,127058,"Troy,_New_York",Location,"Troy,_New_York","Troy is a city in the US State of New York and the seat of Rensselaer County. The city is located on the western edge of Rensselaer County and on the eastern bank of the Hudson River. Troy has close ties to the nearby cities of Albany and Schenectady, forming a region popularly called the Capital District. The city is one of the three major centers for the Albany Metropolitan Statistical Area (MSA), which has a population of 1,170,483. At the 2010 census, the population of Troy was 50,129. Troy's motto is Ilium fuit, Troja est, which means ""Ilium was, Troy is"".",2065,19,middle,1,1,7,HQ,7,,7
1149900,Massachusetts_General_Hospital,Location,Massachusetts_General_Hospital,"Massachusetts General Hospital (Mass General or MGH) is the original and largest teaching hospital of Harvard Medical School and a biomedical research facility located in the West End neighborhood of Boston, Massachusetts.  It is the third oldest general hospital in the United States and the oldest and largest hospital in New England with 950 beds. Massachusetts General Hospital conducts the largest hospital-based research program in the world, with an annual research budget of more than $750 million.  It is currently ranked as the #1 hospital in the United States by U.S. News & World Report.",1923,329529,Harvard_Medical_School,Object,Harvard_Medical_School,"Harvard Medical School (HMS) is the graduate medical school of Harvard University. It is located in the Longwood Medical Area of the Mission Hill neighborhood of Boston, Massachusetts.",3118,15,middle,1,1,9,Affiliated university,7,,8
70537,Rowan_Williams,Person,Rowan_Williams,"Rowan Douglas Williams, Baron Williams of Oystermouth  (born 14 June 1950) is a Welsh Anglican bishop, theologian and poet.",818,48274,Canterbury,Location,Canterbury,"Canterbury CathedralCanterbury (, , or ) is a historic English cathedral city and UNESCO World Heritage Site, which lies at the heart of the City of Canterbury, a local government district of Kent in the United Kingdom. It lies on the River Stour.",1808,23,middle,1,1,8,Province and diocese,7,,8
8697030,Rutgers_Scarlet_Knights,Organisation,Rutgers_Scarlet_Knights,"The Rutgers Scarlet Knights are the athletic teams that represent Rutgers University's New Brunswick campus. In sports, Rutgers is chiefly known for being the ""Birthplace of College Football,"" hosting the first ever intercollegiate football game on 6 November 1869 in which Rutgers defeated a team from the College of New Jersey (now Princeton University) with a score of 6 runs to 4.",661,5028553,Cappie_Pondexter,Person,Cappie_Pondexter,"Cappie Marie Pondexter (born January 7, 1983) is an American professional basketball player in the WNBA, currently playing for the Chicago Sky in the WNBA. She was born in Oceanside, California and raised in Chicago, Illinois. Pondexter is known for her scrappy play, quick crossovers and midrange jumpshot. In 2011, she was voted in by fans as one of the Top 15 players in WNBA history.",297,15,middle,1,1,8,Team sport,8,,8
506101,John_Galliano,Person,John_Galliano,"John Charles Galliano CBE, RDI  (born 1960) is a Gibraltar-born British fashion designer who was the head designer of French fashion companies Givenchy (July 1995 to October 1996), Christian Dior (October 1996 to March 2011), and his own label John Galliano (1988 to 2011). At present, Galliano is the creative director of Paris-based fashion house Maison Margiela.",1189,1313355,Christian_Dior_SE,Organisation,Christian_Dior_SE,"Christian Dior SE (), commonly known as Dior, is a European luxury goods company controlled and chaired by French businessman Bernard Arnault, who also heads LVMH – the world's largest luxury group. Dior itself holds 42.36% shares of and 59.01% voting rights within LVMH.",2306,15,middle,2,1,8,Designer of,8,,8
1439849,Syracuse_Orange,Organisation,Syracuse_Orange,"The Syracuse Orange is the nickname used by the athletic teams of Syracuse University. The school is a member of NCAA Division I and the Atlantic Coast Conference. Until 2013, Syracuse was a member of the Big East Conference. The school's mascot is Otto the Orange.  Teams were previously known (until 2004) as the Orangemen and Orangewomen. The men's basketball, football, wrestling, men's lacrosse, and women's basketball teams play in the Carrier Dome. Other sports facilities include the nearby Manley Field House complex, the Tennity Ice Skating Pavilion, and Drumlins Country Club.",1434,1635436,Jim_Boeheim,Person,Jim_Boeheim,"James Arthur ""Jim"" Boeheim (; born November 17, 1944) is the head coach of the men's basketball team at Syracuse University. Boeheim has guided the Orange to nine Big East regular season championships, five Big East Tournament championships, and 28 NCAA Tournament appearances, including three appearances in the national title game. In those games, the Orange lost to Indiana in 1987, on a last-second jump shot by Keith Smart, and to Kentucky in 1996, before defeating Kansas in 2003 with All-American Carmelo Anthony.",917,22,middle,1,1,7,Similar to same team,8,,7
247016,Welland,Location,Welland,"Welland (2011 population 50,631) is a city in the Regional Municipality of Niagara in Southern Ontario, Canada.",250,61026,West,Organisation,West,A compass rose with west highlighted,4699,18,middle,3,2,1,,3,,1
40100758,Essex,Location,Essex,"Essex  is a county in England, immediately north-east of London. It borders the counties of Suffolk and Cambridgeshire to the north, Hertfordshire to the west, Kent across the estuary of the River Thames to the south and London to the south-west. The county town is Chelmsford, which is the only city in the county.Essex occupies the east of the pre-England Kingdom of Essex. As well as rural areas, the county also includes the Lakeside Shopping Centre, London Stansted Airport and the new towns of Basildon and Harlow.",2063,93431,"Passaic_County,_New_Jersey",Location,"Passaic_County,_New_Jersey","Bergen and Passaic counties, 1872Passaic County ( , locally  ) is a county located in the U.S. state of New Jersey.  As of the 2010 Census, the population was 501,226, reflecting an increase of 12,177 (+2.5%) from the 489,049 counted in the 2000 Census, retaining its position as the state's ninth-most populous county. As of 2014, the county's Census-estimated population was 508,856, Its county seat is Paterson. It is part of the New York metropolitan area.  The most populous place was Paterson, with 146,199 residents at the time of the 2010 Census, more than 29% of the county's population, while West Milford, covered , the largest total area of any municipality, more than 40% of the county's area.",2650,15,middle,3,2,2,May be lower,7,,2
260180,"Ossining_(village),_New_York",Location,"Ossining_(village),_New_York","Ossining  is a village in Westchester County, New York, United States. The population was 25,060 at the 2010 census. As a village, it is located in the town of Ossining.",2603,127581,"Pleasantville,_New_York",Location,"Pleasantville,_New_York","Pleasantville is a village in the town of Mount Pleasant, in Westchester County, New York. The village population was 7,019 at the 2010 census. It is located in the town of Mount Pleasant. Pleasantville is home to a campus of Pace University and to the Jacob Burns Film Center. Pleasantville was the original home of Reader's Digest, which still uses a Pleasantville postal address. Most of Pleasantville uses the Pleasantville Union Free School District even though small parts of northern Pleasantville are served by the Chappaqua Central School District.  The village is also home to Pleasantville High School, which was ranked 191st on Newsweek's list of top US high schools, placing it in the top 1%.",2415,16,middle,2,2,7,Same type but distant and one is a village,8,,8
644221,Petr_Nedvěd,Person,Petr_Nedvěd,"Petr Nedvěd (born December 9, 1971) is a Czech Canadian former professional ice hockey player who spent 15 seasons in the National Hockey League (NHL). Most recently he played centre for HC Bílí Tygři Liberec of the Czech Extraliga.",881,644252,Brian_Leetch,Person,Brian_Leetch,"Brian Joseph Leetch (born March 3, 1968) is a retired American professional ice hockey defenseman who played 18 National Hockey League (NHL) seasons with the New York Rangers, Toronto Maple Leafs, and Boston Bruins. He is generally considered one of the top defensemen in NHL history, being particularly noted for his skating, offense, and playmaking abilities. He and fellow Rangers teammate Mike Richter were inducted into the U.S. Hockey Hall of Fame in 2008.  Leetch was inducted into the Hockey Hall of Fame in Toronto the following year (his first year of eligibility).",1263,15,middle,2,2,7,Same type but one from canada and other from us,7,,7
1250344,Bobby_Holík,Person,Bobby_Holík,"Robert Holík (born January 1, 1971) is a retired Czech-American professional ice hockey center who played 18 seasons in the National Hockey League (NHL). Holík is the son of Jaroslav Holík, a Czech ice hockey world champion in 1972 and Czech national team head coach who led the under-20 team to world titles in 2000 and 2001.",1342,644221,Petr_Nedvěd,Person,Petr_Nedvěd,"Petr Nedvěd (born December 9, 1971) is a Czech Canadian former professional ice hockey player who spent 15 seasons in the National Hockey League (NHL). Most recently he played centre for HC Bílí Tygři Liberec of the Czech Extraliga.",881,16,middle,2,2,7,Same type but one from canada and other from cz/us,7,,7
17355166,Princeton_Tigers,Organisation,Princeton_Tigers,"The Princeton Tigers are the athletic teams of Princeton University. The school sponsors 31 varsity sports. The school has won several NCAA national championships, including one in men's fencing, six in men's lacrosse, three in women's lacrosse, and eight in men's golf. Princeton's men's and women's crews have also won numerous national rowing championships. The field hockey team made history in 2012 as the first Ivy League team to win the Division I NCAA Championship in field hockey.",1410,2565827,Cornell_Big_Red,Organisation,Cornell_Big_Red,"The third Cornell bear, Touchdown IIIPoster illustration of a Cornell baseball player, 1908.",1105,15,middle,2,2,8,Same type,8,,8
8406534,Marquette_Golden_Eagles,Organisation,Marquette_Golden_Eagles,"The Marquette Golden Eagles, formerly known as the Marquette Warriors, Blue and Gold, Gold, Hilltoppers, and Golden Avalanche (football only), are the athletic teams representing Marquette University in Milwaukee, Wisconsin. They compete as a member of the National Collegiate Athletic Association (NCAA) Division I level (non-football sub-level), primarily competing in the Big East Conference for all sports since the 2005-06 season. The Golden Eagles previously competed in Conference USA (C-USA) from 1995–96 to 2004–05, the Great Midwest Conference from 1991–92 to 1994–95 and the Horizon League from 1988–89 to 1990–91. They also competed as an Independent from 1916–17 to 1987–88. Men's sports include basketball, cross country, golf, lacrosse, soccer, tennis and track & field; while women's sports include basketball, cross country, lacrosse, soccer, tennis, track & field and volleyball.",1413,534126,DePaul_University,Organisation,DePaul_University,"DePaul University is a private university in Chicago, Illinois. Founded by the Vincentians in 1898, the university takes its name from the 17th-century French priest Saint Vincent de Paul. In 1998, it became the largest Catholic university by enrollment in the United States. Following in the footsteps of its founders, DePaul places special emphasis on recruiting first-generation students and others from disadvantaged backgrounds.",1259,15,middle,2,2,2,,2,,2
345882,Starwood_Hotels_and_Resorts_Worldwide,Organisation,Starwood_Hotels_and_Resorts_Worldwide,"Former Starwood logoStarwood Hotels and Resorts Worldwide, Inc. is an American hotel and leisure company headquartered in Stamford, Connecticut. One of the world's largest hotel companies, it owns, operates, franchises and manages hotels, resorts, spas, residences, and vacation ownership properties under its 11 owned brands.  , Starwood Hotels and Resorts owned, managed, or franchised over 1,200 properties employing over 180,400 people, of whom approximately 26% were employed in the United States.",1520,92831,Hilton_Worldwide,Organisation,Hilton_Worldwide,"Hilton Worldwide Holdings, Inc. (formerly, Hilton Worldwide and Hilton Hotels Corporation) is an American global hospitality company that manages and franchises a broad portfolio of hotels and resorts. Founded by Conrad Hilton in 1919, the corporation is now led by Christopher J. Nassetta. ",2724,20,middle,3,2,8,Same type,6,"Hotel and Hilton association, non hotel company.",6
2818881,Jamie_Langenbrunner,Person,Jamie_Langenbrunner,"James Joseph Craig Langenbrunner (; born July 24, 1975) is an American retired professional ice hockey player. Langenbrunner was formerly the captain of the 2010 United States Olympic Team, a member of the 1999 Dallas Stars' Stanley Cup championship team and the 2003 New Jersey Devils' Stanley Cup championship team.",1066,529080,Jeff_Friesen,Person,Jeff_Friesen,"Jeff Daryl Friesen (born August 5, 1976) is a Canadian former professional ice hockey player who played over 800 games in the National Hockey League. He is known for his tenure with the San Jose Sharks and the New Jersey Devils, with whom he won the Stanley Cup in 2003.",788,16,middle,2,2,7,US vs Canada,7,,7
1184392,The_Island_Def_Jam_Music_Group,Organisation,The_Island_Def_Jam_Music_Group,"The Island Def Jam Music Group (IDJMG) was an American record label group formed in 1999 when the Universal Music Group (UMG) merged two of its daughter companies Island Records and Def Jam Recordings. In 2011, Motown Records was split from the Universal Motown Republic Group and was subsequently merged into the Island Def Jam Music Group. Barry Weiss served as Chairman and CEO of the company. As of February 2014, artists on the IDJMG roster included Mariah Carey, Rihanna, Kanye West, 2 Chainz, and Iggy Azalea. On April 1, 2014, following the resignation of CEO Barry Weiss, it was announced that Island Def Jam will divide into three separate entities: Def Jam Recordings, Island Records and Motown Records.   ",1430,1160421,Nielsen_SoundScan,Object,Nielsen_SoundScan,"Nielsen SoundScan is an information and sales tracking system created by Mike Fine and Mike Shalett. SoundScan is a method of tracking sales of music and music video products throughout the United States and Canada. Data is collected weekly and made available every Wednesday to subscribers, which include record companies, publishing firms, music retailers, independent promoters, film and TV companies, and artist managers. SoundScan is the sales source for the Billboard music charts, making it the largest source of sales records in the music industry.",4414,21,middle,2,2,6,,6,,6
