srcWikiID,srcWikiTitle,srcWikiType,srcHyperTitle,srcWikiText,srcNYTFreq,dstWikiID,dstWikiTitle,dstWikiType,dstHyperTitle,dstWikiText,dstNYTFreq,cooccurrence,label,outDist,symDist,fRelatedness,fComments,mRelatedness,mComments,harmonicRelatedness
3356,Bill_Clinton,Person,Bill_Clinton,"William Jefferson Clinton (born William Jefferson Blythe III; August 19, 1946), generally known as Bill Clinton, is an American politician who served as the 42nd President of the United States from 1993 to 2001. He previously served as Governor of Arkansas from 1979 to 1981 and 1983 to 1992, and as the state's Attorney General from 1977 to 1979. A member of the Democratic Party, ideologically Clinton was a New Democrat, and many of his policies reflected a centrist Third Way philosophy of governance. Clinton is one of two United States presidents to be impeached.",84325,182450,Democratic_National_Committee,Organisation,Democratic_National_Committee,"The Democratic National Committee (DNC) is the formal governing body for the United States Democratic Party. The Committee coordinates strategy to support Democratic Party candidates throughout the country for local, state, and national office.  It organizes the Democratic National Convention held every four years to nominate and confirm a candidate for president, and to formulate the Party platform, which is the Party's statement of core principles. While it provides support for Party candidates, it does not have direct authority over elected officials.",7623,25,head,2,2,8,,8,,8
14532,Italy,Location,Italy,"Italy (;  ), officially the Italian Republic (), is a unitary parliamentary republic in Europe. Italy covers an area of  and has a largely temperate seasonal climate; due to its shape, it is often referred to in Italy as lo Stivale (the Boot). With 61 million inhabitants, it is the  4th most populous EU member state. Located in the heart of the Mediterranean Sea, Italy shares open land borders with France, Switzerland, Austria, Slovenia, San Marino and Vatican City.",115815,18935732,Associated_Press,Organisation,Associated_Press,"The AP headquarters in October 2008, located at 450 West 33rd Street, in New York City.",60094,27,head,2,2,2,May be lower,1,,1
44421,Legislature,Object,Legislature,"A legislature is the law-making body of a political unit, usually a national government, that has power to amend and repeal public policy. Laws enacted by legislatures are known as legislation. Legislatures observe and steer governing actions and usually have exclusive authority to amend the budget or budgets involved in the process. The most common names for national legislatures are ""parliament"" and ""congress"". The members of a legislature are called legislators.",19468,476070,California_State_Senate,Organisation,California_State_Senate,"The California State Senate is the upper house of the California State Legislature. The legislative body consists of 40 members, with each member representing approximately 931,000 people. Due to the state's large population and relatively small legislature, the State Senate has the largest population per representative ratio of any state legislative house. In the United States House of Representatives, California is apportioned 53 representatives, each representing approximately 704,566 people, while in the State Senate, each of the 40 Senators represents approximately 931,349 people, with the result that California state senators each actually represent more voters than California's representatives to the United States Congress do. As a result of Proposition 140 in 1990 and Proposition 28 in 2012, members elected to the legislature prior to 2012 are restricted by term limits to two four-year terms (eight years), while those elected in or after 2012 are allowed to serve 12 years in the legislature in any combination of four-year state senate or two-year state assembly terms.",6365,90,head,2,2,5,May be higher,8,Like subset relation.,6
7279897,United_States_Department_of_Defense,Organisation,United_States_Department_of_Defense,"The Pentagon, headquarters of the U.S. Department of Defense",22245,108956,"Washington,_D.C.",Location,"Washington,_D.C.","Washington, D.C., formally the District of Columbia and commonly referred to as ""Washington"", ""the District"", or simply ""D.C."", is the capital of the United States. The signing of the Residence Act on July 16, 1790, approved the creation of a capital district located along the Potomac River on the country's East Coast. The U.S. Constitution provided for a federal district under the exclusive jurisdiction of the Congress and the District is therefore not a part of any U.S. state.",280910,37,head,2,2,7,HQ just outside of Washington DC,5,USDD is headquartered just outside Washington D.C.,5
359551,CBS_News,Object,CBS_News,"CBS News is the news division of American television and radio network CBS. The president of CBS News is David Rhodes. CBS News' broadcasts include the CBS Evening News,  CBS This Morning, news magazine programs CBS Sunday Morning, 60 Minutes and 48 Hours, and Sunday morning political affairs program Face the Nation. CBS operates a 24-hour news network called CBSN, the first live anchored 24-hour streaming news network that is exclusively online and on smart devices.",10589,30680,The_New_York_Times,Object,The_New_York_Times,"The New York Times (sometimes abbreviated to NYT) is an American daily newspaper, founded and continuously published in New York City since September 18, 1851, by the New York Times Company. It has won 117 Pulitzer Prizes, more than any other news organization.",104973,29,head,2,2,4,They are news agencies more or less,7,,6
8629,Donald_Rumsfeld,Person,Donald_Rumsfeld,"Donald Henry Rumsfeld (born July 9, 1932) is an American politician and businessman. Rumsfeld served as the 13th Secretary of Defense from 1975 to 1977 under President Gerald Ford, and as the 21st Secretary of Defense from 2001 to 2006 under President George W. Bush. He is both the youngest and the second oldest (after Leon Panetta) person to have served as Secretary of Defense. Additionally, Rumsfeld was a three-term U.S. Congressman from Illinois (1963–1969), Director of the Office of Economic Opportunity (1969–1970), Counsellor  to the President (1969–1973), the United States Permanent Representative to NATO (1973–1974), and White House Chief of Staff (1974–1975).",31477,737,Afghanistan,Location,Afghanistan,"Afghanistan  (Pashto/Dari: , Afġānistān), officially the Islamic Republic of Afghanistan, is a landlocked country located within South Asia and Central Asia. It has a population of approximately 32 million, making it the 42nd most populous country in the world. It is bordered by Pakistan in the south and east; Iran in the west; Turkmenistan, Uzbekistan, and Tajikistan in the north; and China in the far northeast. Its territory covers , making it the 41st largest country in the world.",68396,25,head,2,2,5,Crucial in afghanistan operations,7,,5
241405,State_of_Palestine,Location,State_of_Palestine,"The State of Palestine ( arDawlat Filasṭīn), also known simply as Palestine, is a partially recognized state in the Middle East. Its independence was declared on 15 November 1988 by the Palestine Liberation Organization (PLO) in Algiers as a government-in-exile. The State of Palestine claims the West Bank and Gaza Strip, with East Jerusalem as the designated capital, while actually exercising partial control of those areas assumed in 1994 via the Palestinian Authority. Most of the areas claimed by the State of Palestine have been occupied by Israel since 1967 in the aftermath of the Six-Day War. The Palestinian Authority applied for United Nations (UN) membership in 2011 and in 2012 was granted a non-member observer state status – which amounts to a de facto, or implicit, recognition of statehood.",42132,13093253,Islamic_Jihad_Movement_in_Palestine,Object,Islamic_Jihad_Movement_in_Palestine,"The Islamic Jihad Movement in Palestine (, Harakat al-Jihād al-Islāmi fi Filastīn) known in the West as simply Palestinian Islamic Jihad (PIJ), is a Palestinian Islamist terror organization formed in 1981 whose objective is the destruction of the State of Israel and the establishment of a sovereign, Islamic Palestinian state. PIJ has been labelled a terrorist organisation by the United States, the European Union, the United Kingdom, Japan, Canada, Australia, New Zealand and Israel. Iran is a major financial supporter of the PIJ. Following the Israeli and Egyptian squeeze on Hamas in early 2014, PIJ has seen its power steadily increase with the backing of funds from Iran. Its financial backing is believed to also come from Syria. The Islamic Jihad Movement has sent ""its gratitude to the brothers in Hezbollah, the Islamic resistance in South Lebanon. Particularly Hassan Nasrallah, for their stance and support, be it financial, military or moral support"".",4810,25,head,2,2,6,May be lower,7,,6
4278615,Guantánamo_Bay,Object,Guantánamo_Bay,Aerial view of Guantánamo BayGuantánamo Bay () is a bay located in Guantánamo Province at the southeastern end of Cuba. It is the largest harbor on the south side of the island and it is surrounded by steep hills which create an enclave that is cut off from its immediate hinterland.,8667,737,Afghanistan,Location,Afghanistan,"Afghanistan  (Pashto/Dari: , Afġānistān), officially the Islamic Republic of Afghanistan, is a landlocked country located within South Asia and Central Asia. It has a population of approximately 32 million, making it the 42nd most populous country in the world. It is bordered by Pakistan in the south and east; Iran in the west; Turkmenistan, Uzbekistan, and Tajikistan in the north; and China in the far northeast. Its territory covers , making it the 41st largest country in the world.",68396,28,head,2,2,1,,2,,1
21255,North_Korea,Location,North_Korea,"North Korea (), officially the Democratic People's Republic of Korea (DPRK; ), is a country in East Asia, in the northern part of the Korean Peninsula. The name Korea is derived from the Kingdom of Goguryeo, also spelled as Koryŏ. The capital and largest city is Pyongyang. North Korea shares a land border with China to the north and northwest, along the Amnok (Yalu) and Tumen rivers, and a small section of the Tumen River also forms a border with Russia to the northeast. The Korean Demilitarized Zone marks the boundary between North Korea and South Korea.",31095,56478,North,Organisation,North,"A 16-point compass rose with north highlighted and at top.North is a noun, adjective, or adverb indicating direction or geography. North is one of the four cardinal directions or compass points. It is the opposite of south and is perpendicular to east and west.",5755,62,head,3,3,3,,1,,1
467003,Fallujah,Location,Fallujah,"Fallujah (, arALAal-Fallūjah  Iraqi pronunciation: ) is a city in the Iraqi province of Al Anbar, located roughly  west of Baghdad on the Euphrates. Fallujah dates from Babylonian times and was host to important Jewish academies for many centuries.",14967,5042765,God,Object,God,"In monotheism and henotheism, God is conceived of as the Supreme Being and principal object of faith. The concept of God as described by theologians commonly includes the attributes of omniscience (infinite knowledge), omnipotence (unlimited power), omnipresence (present everywhere), omnibenevolence (perfect goodness), divine simplicity, and eternal and necessary existence. God is also usually defined as a non-corporeal being without any human biological gender,  but the concept of God actively (as opposed to receptively) creating the universe has caused some religions to give ""Him"" the metaphorical name of ""Father"". Because God is conceived as not being a corporeal being, God cannot(some say should not) be portrayed in a literal visual image; some religious groups use a man (sometimes old and bearded) to symbolize God because of His deed of creating man's mind in the image of His own.",93685,25,head,3,3,1,,2,,1
432006,Bloomberg_L.P.,Organisation,Bloomberg_L.P.,Bloomberg Tower on Lexington Avenue in Midtown Manhattan,11666,383746,Seat_of_local_government,Object,Seat_of_local_government,"The Rathaus in Hamburg, Germany, completed in 1897New York City Hall, the oldest continuous seat of local government in the United States, completed in 1812Executive Building (Old City Hall) in Cagayan de Oro City, Philippines16th-century town hall in Fordwich, Kent, England, closely resembling a market hall in its design13th-century Old Town Hall in Wrocław, PolandGeorge Town City Hall, Penang, houses the office of Municipal Council of Penang Island in MalaysiaTown hall of Pelotas, BrazilTown hall, police, and fire station in South Palm Beach, Florida, United StatesStockholm City Hall, where the Nobel Banquet takes place on 10 December each year.Architecturally renowned Toronto City Hall ",10508,26,head,3,3,1,,1,,1
182976,Brig,Object,Brig,"A brig is a sailing vessel with two square-rigged masts. During the Age of Sail, brigs were seen as fast and maneuverable and were used as both naval warships and merchant vessels. They were especially popular in the 18th and early 19th centuries. Brigs fell out of use with the arrival of the steam ship because they required a relatively large crew for their small size and were difficult to sail into the wind.  They are not to be confused with a brigantine, which has different rigging (a brigantine has a gaff-rigged mainsail, while a brig has a square mainsail with an additional gaff-rigged spanker behind the mainsail). A brig is distinct from a three-masted ship by virtue of only having two masts.",3175,4492,Baghdad,Location,Baghdad,"Baghdad ( arDIN, , Iraqi pronunciation: ) is the capital of the Republic of Iraq. The population of Baghdad, as of 2011, is approximately 7,216,040, making it the largest city in Iraq, the second largest city in the Arab world (after Cairo, Egypt), and the second largest city in Western Asia (after Tehran, Iran). According to the government, the population of the country has reached 35 million, with 9 million in the capital.",79279,42,head,3,3,1,,1,,1
211237,Lincoln_Center_for_the_Performing_Arts,Location,Lincoln_Center_for_the_Performing_Arts,Lincoln Center for the Performing Arts is a  complex of buildings in the Lincoln Square neighborhood of the borough of Manhattan in New York City.,24947,286040,The_Rose_(theatre),Object,The_Rose_(theatre),"1593 map showing The Rose in relation to the Bear Garden on Bankside. EnlargeThe Rose is labelled in the bottom centre this London street map. EnlargeThe Rose was an Elizabethan theatre. It was the fourth of the public theatres to be built, after The Theatre (1576), the Curtain (1577), and the theatre at Newington Butts (c. 1580?) – and the first of several playhouses to be situated in Bankside, Southwark, in a liberty outside the jurisdiction of the City of London's civic authorities.",1265,26,head,4,3,5,One is a theathre in london and the other is a set of buildings for art,3,"Lincoln Center hosts many notable performing arts organizations, while Rose theatre is an English theatre.",4
69713,Rangers_F.C.,Organisation,Rangers_F.C.,"Rangers Football Club are a football club in Glasgow, Scotland, which plays in the Scottish Championship, the second tier of the Scottish Professional Football League. Their home ground, Ibrox Stadium, is in the south-west of the city.",9026,644221,Petr_Nedvěd,Person,Petr_Nedvěd,"Petr Nedvěd (born December 9, 1971) is a Czech Canadian former professional ice hockey player who spent 15 seasons in the National Hockey League (NHL). Most recently he played centre for HC Bílí Tygři Liberec of the Czech Extraliga.",881,29,head,4,3,2,Probably annotation error with nedved since he is also a football player,3,,2
18933066,Florida,Location,Florida,"Florida  (Spanish for ""flowery land"") is a state located in the southeastern region of the United States. The state is bordered to the west by the Gulf of Mexico, to the north by Alabama and Georgia, to the east by the Atlantic Ocean, and to the south by the Straits of Florida and the sovereign state of Cuba. Florida is the 22nd most extensive, the 3rd most populous, and the 8th most densely populated of the United States. Jacksonville is the most populous city in Florida, and the largest city by area in the contiguous United States. The Miami metropolitan area is the eighth-largest metropolitan area in the United States. Tallahassee is the state capital.",134497,21139,North_America,Location,North_America,"North America is a continent entirely within the Northern Hemisphere and almost all within the Western Hemisphere. It can also be considered a northern subcontinent of the Americas. It is bordered to the north by the Arctic Ocean, to the east by the Atlantic Ocean, to the west and south by the Pacific Ocean, and to the southeast by South America and the Caribbean Sea.",42455,20,middle,2,1,8,Inclusion in a loose sense,4,,6
19006,Mediterranean_Sea,Location,Mediterranean_Sea,"The Mediterranean Sea (pronounced ) is a sea  connected to the Atlantic Ocean surrounded by the Mediterranean region and almost completely enclosed by land: on the north by Southern Europe and Anatolia, on the south by North Africa, and on the east by the Levant. The sea is sometimes considered a part of the Atlantic Ocean, although it is usually identified as a separate body of water.",12813,14532,Italy,Location,Italy,"Italy (;  ), officially the Italian Republic (), is a unitary parliamentary republic in Europe. Italy covers an area of  and has a largely temperate seasonal climate; due to its shape, it is often referred to in Italy as lo Stivale (the Boot). With 61 million inhabitants, it is the  4th most populous EU member state. Located in the heart of the Mediterranean Sea, Italy shares open land borders with France, Switzerland, Austria, Slovenia, San Marino and Vatican City.",115815,19,middle,1,1,8,,7,,7
3457,Belarus,Location,Belarus,"Belarus ( ; , tr. beBielaruś, ; ), officially the Republic of Belarus, is a landlocked country in Eastern Europe bordered by Russia to the northeast, Ukraine to the south, Poland to the west, and Lithuania and Latvia to the northwest. Its capital is Minsk; other major cities include Brest, Hrodna (Grodno), Homiel (Gomel), Mahilioŭ (Mogilev) and Vitsebsk (Vitebsk). Over 40% of its  is forested. Its strongest economic sectors are service industries and manufacturing.",3063,19004,Moscow,Location,Moscow,"Moscow ( or ; ) is the capital and the largest city of Russia, with 12.2 million residents within the city limits and 16.8 million within the urban area. Moscow has the status of a federal city in Russia.",30884,18,middle,2,1,6,,6,,6
25938,Rudy_Giuliani,Person,Rudy_Giuliani,"Rudolph William Louis ""Rudy"" Giuliani KBE (; born May 28, 1944) is an American lawyer, businessman, former politician, and public speaker from New York. Politically a Democrat and then an Independent in the 1970s, but a Republican since the 1980s, Giuliani was the United States Attorney for the Southern District of New York during the 1980s and prosecuted pivotal cases against the American Mafia and against corrupt corporate financiers. Giuliani tamed organized crime—most famously leading the case that sent boss John Gotti, the ""Teflon Don,"" to prison for life based on testimony brokered in a deal with Sammy ""The Bull"" Gravano. That accomplishment, which won Giuliani a reputation for being tough on crime, helped to launch his political career.",18791,25433,Ronald_Reagan,Person,Ronald_Reagan,"Ronald Wilson Reagan (; February 6, 1911 – June 5, 2004) was an American politician and actor, who served as the 40th President of the United States from 1981 to 1989. Prior to his presidency, he served as the 33rd Governor of California from 1967 to 1975, following a career as a Hollywood actor and union leader.",40425,17,middle,1,1,8,appointed by raegan,7,Attorney General during Reagan presidency.,7
5049103,Howard_Dean,Person,Howard_Dean,"Howard Brush Dean III (born November 17, 1948) is an American politician who served as the 79th Governor of Vermont from 1991 to 2003 and Chairman of the Democratic National Committee (DNC) from 2005 to 2009.  Dean was a candidate for the Democratic nomination in the U.S. Presidential Election, 2004. His implementation of the fifty-state strategy as head of the DNC, as well as his campaigning methods during the 2004 presidential campaign, are considered significant factors behind Democratic victories in the 2006 congressional elections and the 2008 presidential election.",23246,17878405,Terry_McAuliffe,Person,Terry_McAuliffe,"Terence Richard ""Terry"" McAuliffe (; born February 9, 1957) is an American businessman and the 72nd Governor of Virginia. He served as Chairman of the Democratic National Committee, from 2001 to 2005, was co-chairman of President Bill Clinton's 1996 re-election campaign, and was chairman of Hillary Clinton's 2008 presidential campaign. He was an unsuccessful candidate for the Democratic nomination in the 2009 gubernatorial election. In the 2013 gubernatorial election, he was unopposed in the Democratic primary. McAuliffe defeated Republican Ken Cuccinelli and Libertarian Robert Sarvis, in the general election, collecting 47.8% of the vote; Cuccinelli garnered 45.2% and Sarvis received 6.5%. He assumed his gubernatorial duties on January 11, 2014.",2510,16,middle,1,1,8,Followed by Dean,8,Both chairmans of the Democratic National Committee.,8
169321,Carnegie_Hall,Location,Carnegie_Hall,"Carnegie Hall (, also frequently  or ) is a concert venue in Midtown Manhattan in New York City, United States, located at 881 Seventh Avenue, occupying the east stretch of Seventh Avenue between West 56th Street and West 57th Street, two blocks south of Central Park.",15464,65174,Gustav_Mahler,Object,Gustav_Mahler,"Middle-aged man, seated, facing towards the left but head turned towards the right. He has a high forehead, rimless glasses and is wearing a dark, crumpled suitGustav Mahler, photographed in 1907 at the end of his period as director of the Vienna HofoperSignature of Gustav MahlerGustav Mahler (7 July 1860 – 18 May 1911) was an Austrian late-Romantic composer, and one of the leading conductors of his generation. As a composer he acted as a bridge between the 19th century Austro-German tradition and the modernism of the early 20th century. While in his lifetime his status as a conductor was established beyond question, his own music gained wide popularity only after periods of relative neglect which included a ban on its performance in much of Europe during the Nazi era. After 1945 his compositions were rediscovered and championed by a new generation of listeners; Mahler then became one of the most frequently performed and recorded of all composers, a position he has sustained into the 21st century.",4502,21,middle,2,1,7,He performed there for the last time,5,"Mahler insisted on fulfilling an engagement at Carnegie Hall, with a program of mainly new Italian music, including the world premiere of Busoni's Berceuse élégiaque. This was Mahler's last concert.",6
73797,Federal_Emergency_Management_Agency,Organisation,Federal_Emergency_Management_Agency,"The Federal Emergency Management Agency (FEMA) is an agency of the United States Department of Homeland Security, initially created by Presidential Reorganization Plan No. 3 of 1978 and implemented by two Executive Orders on April 1, 1979.The agency's primary purpose is to coordinate the response to a disaster that has occurred in the United States and that overwhelms the resources of local and state authorities.  The governor of the state in which the disaster occurs must declare a state of emergency and formally request from the president that FEMA and the federal government respond to the disaster. FEMA also provides these services for territories of the United States, such as Puerto Rico. The only exception to the state's gubernatorial declaration requirement occurs when an emergency and/or disaster takes place on federal property or to a federal asset, for example; the 1995 bombing of the Alfred P. Murrah Federal Building in Oklahoma City, Oklahoma, or the Space Shuttle Columbia in the 2003 return-flight disaster.",6791,2703248,Hurricane_Rita,Object,Hurricane_Rita,"Hurricane Rita was the fourth-most intense Atlantic hurricane ever recorded and the most intense tropical cyclone ever observed in the Gulf of Mexico. Part of the record-breaking 2005 Atlantic hurricane season, which included three of the six most intense Atlantic hurricanes ever recorded (along with #1 Wilma and #6 Katrina), Rita was the eighteenth named storm, tenth hurricane, and fifth major hurricane of the 2005 season.  Rita formed near The Bahamas from a tropical wave on September 18 that originally developed off the coast of West Africa. It moved westward, and after passing through the Florida Straits, Rita entered an environment of abnormally warm waters. It rapidly intensified to reach peak winds of 180 mph (285 km/h) on September 21. After steadily weakening and beginning to curve to the northwest, Rita gradually weakened and made landfall between Sabine Pass, Texas and Holly Beach, Louisiana with winds of 120 mph (195 km/h) on September 24. It weakened over land and degenerated into a large low-pressure area over the lower Mississippi Valley on September 26.",2428,15,middle,2,1,7,,6,"...crews performed a number of relief tasks for hurricane survivors, including support on the Federal Emergency Management Agency... (about Hurrican Rita)",6
19001,Microsoft,Organisation,Microsoft,"Microsoft Corporation  (commonly referred to as Microsoft) is an American multinational technology company headquartered in Redmond, Washington, that develops, manufactures, licenses, supports and sells computer software, consumer electronics and personal computers and services. Its best known software products are the Microsoft Windows line of operating systems, Microsoft Office office suite, and Internet Explorer and Edge web browsers. Its flagship hardware products are the Xbox game consoles and the Microsoft Surface tablet lineup. It is the world's largest software maker by revenue, and one of the world's most valuable companies.",24311,15822958,PlayStation_2,Object,PlayStation_2,"The PlayStation 2 (PS2), is a  home video game console that was manufactured by Sony Computer Entertainment. It is Sony's second installment in the PlayStation Series. It was released on March 4, 2000, in Japan followed by North America and Europe later the same year. The sixth-generation console competed with Sega's Dreamcast, Microsoft's Xbox, and Nintendo's GameCube.",2588,17,middle,2,1,3,,6,,6
22312,Oakland_Raiders,Organisation,Oakland_Raiders,"The Oakland Raiders are a professional American football franchise based in Oakland, California. The Raiders began playing in 1960 as a member of the American Football League (AFL); they have been a member of the National Football League (NFL) since the 1970 AFL–NFL merger. The Raiders compete in the NFL as a club member of the American Football Conference (AFC) West division. As of the start of the team's 2015 season, the Raiders have an all-time regular season record of 437–388–11, with a playoff record of 25–18.",7592,4293,Baltimore_Ravens,Organisation,Baltimore_Ravens,"The Baltimore Ravens are a professional American football team based in Baltimore, Maryland. The Ravens are members of the North division of the American Football Conference (AFC) in the National Football League (NFL). The team plays its home games at M&T Bank Stadium and is headquartered in Owings Mills.",4723,19,middle,1,1,8,,8,,8
183050,Viacom,Organisation,Viacom,"Viacom, Inc. (short for Video & Audio Communications) is an American global mass media company with interests primarily in cinema and cable television. It is the world's sixth largest broadcasting and cable company in terms of revenue (behind Comcast, The Walt Disney Company, Twenty-First Century Fox, Inc., Time Warner, and CBS Corporation, respectively).  Voting control of Viacom is held by National Amusements, Inc., a privately owned theater company controlled by billionaire Sumner Redstone. Redstone also holds, via National Amusements, a controlling stake in CBS Corporation.",11408,292805,Blockbuster_LLC,Organisation,Blockbuster_LLC,"Blockbuster LLC, also known as Blockbuster and formerly Blockbuster Video Entertainment, Inc., was an American-based provider of home movie and video game rental services through video rental shops, DVD-by-mail, streaming, video on demand, and cinema theater. At its peak in 2004, Blockbuster consisted of nearly 60,000 employees and over 9,000 stores.",1538,15,middle,3,1,8,Purchased by viacom,9,Viacom purchased Blockbuster for $8.4 billion,9
62027,American_Broadcasting_Company,Organisation,American_Broadcasting_Company,"ABC's corporate headquarters are located at 77 West 66th Street, on the Upper West Side of Manhattan in New York City.The American Broadcasting Company (ABC) (stylized in its logo as abc since 1957) is an American commercial broadcast television network that is owned by the Disney–ABC Television Group, a subsidiary of Disney Media Networks division of The Walt Disney Company. The network is part of the Big Three television networks. The network is headquartered on Columbus Avenue and West 66th Street in Manhattan, with additional major offices and production facilities in New York City, Los Angeles and Burbank, California.",38678,55974,Federal_Communications_Commission,Organisation,Federal_Communications_Commission,"The Federal Communications Commission (FCC) is an independent agency of the United States government, created by Congressional statute (see  and ) to regulate interstate  communications by radio, television, wire, satellite, and cable in all 50 states, the District of Columbia and U.S. territories. The FCC works towards six goals in the areas of broadband, competition, the spectrum, the media, public safety and homeland security, and modernizing itself.",8346,19,middle,1,1,7,A report by FCC led to the creation of ABC,8,FCC regulate ABC.,7
72880,Dallas_Mavericks,Organisation,Dallas_Mavericks,"The Dallas Mavericks (often referred to as the Mavs) are an American professional basketball team based in Dallas, Texas. They are members of the Southwest Division of the Western Conference of the National Basketball Association (NBA).",10899,346029,Steve_Nash,Person,Steve_Nash,"Stephen John Nash, OC, OBC (born February 7, 1974), is a Canadian retired professional basketball player who played in the National Basketball Association (NBA). He was an eight-time NBA All-Star and a seven-time All-NBA selection. Twice, Nash was named the NBA Most Valuable Player while playing for the Phoenix Suns. He currently serves as the general manager of the Canadian national team and as a player development consultant for the Golden State Warriors.",1564,15,middle,1,1,8,Played for 6 years,7,Nash played with Mavericks.,8
5407,California,Location,California,"California ( ,  ) is the most populous state in the United States. California contains the nation's most populous county, Los Angeles County, and its seat, Los Angeles. ""L.A."" is the country's second largest city and is situated in Southern California. Geographically located in the western part of the U.S., the  state is bordered by the other U.S. states of Oregon to the north, Nevada to the east, and Arizona to the southeast. California shares an international border with the Mexican state of Baja California to the south and the Pacific Ocean is on the state's western coastline. The city of Sacramento, located in Northern California, has been the state capital since 1854.",225274,23070,Pacific_Ocean,Object,Pacific_Ocean,"The Pacific Ocean The Pacific Ocean is the largest of the Earth's oceanic divisions. It extends from the Arctic Ocean in the north to the Southern Ocean (or, depending on definition, to Antarctica) in the south and is bounded by Asia and Australia in the west and the Americas in the east.",22302,15,middle,1,1,8,Not sure; May be lower,8,,7
23489161,World_Series,Object,World_Series,"The World Series is the annual championship series of Major League Baseball (MLB) in North America, contested since 1903 between the American League (AL) champion team and the National League (NL) champion. Prior to 1969, the team with the best win-loss record in each league automatically advanced to the World Series; since then each league has conducted a championship series (ALCS and NLCS) preceding the World Series to determine which teams will advance. As of 2015, the World Series has been contested 111 times, with the AL winning 64 and the NL winning 47. The winner of the World Series championship is determined through a best-of-seven playoff and the winning team is awarded the Commissioner's Trophy. As the series is played in October (and occasionally November), during the autumn season in North America, it is often referred to as the Fall Classic.",27446,2004582,American_League_East,Object,American_League_East,"The American League East is one of Major League Baseball (MLB)'s six divisions (An East, Central, and West division for each of the two leagues). This division was created before the start of the  season along with the American League West division. Before that time the American League (AL) had existed as a single league of 10 teams.",2643,19,middle,2,1,8,Baseball competitions,8,,8
147724,French_Open,Object,French_Open,"The French Open, often referred to as Roland Garros (), is a major tennis tournament held over two weeks between late May and early June at the Stade Roland Garros in Paris, France. Named after the French aviator Roland Garros, it is the premier clay court tennis championship event in the world and the second of four annual Grand Slam tournaments, the other three being the Australian Open, Wimbledon and the US Open. Roland Garros is the only Grand Slam event held on clay and ends the clay court season.",2140,595,Andre_Agassi,Person,Andre_Agassi,"Andre Kirk Agassi (; born April 29, 1970) is an American retired professional tennis player and former World No. 1, who was one of the game's most dominant players from the early 1990s to the mid-2000s. Generally considered by critics and fellow players to be one of the greatest tennis players of all time, Agassi had been called the greatest service returner in the history of the game. Described by the BBC upon his retirement as ""perhaps the biggest worldwide star in the sport's history"", Agassi compiled performances that, along with his unorthodox apparel and attitude, saw him cited as one of the most charismatic players in the history of the game. As a result, he is credited for helping to revive the popularity of tennis during the 1990s.",2721,15,middle,1,1,8,Just one once,7,,7
593155,Federal_Open_Market_Committee,Object,Federal_Open_Market_Committee,"The Federal Open Market Committee (FOMC), a committee within the Federal Reserve System (the Fed), is charged under the United States law with overseeing the nation's open market operations (i.e., the Fed's buying and selling of United States Treasury securities). This Federal Reserve committee makes key decisions about interest rates and the growth of the United States money supply.",908,1838387,Ben_Bernanke,Person,Ben_Bernanke,"Ben Shalom Bernanke ( ; born December 13, 1953) is an American economist at the Brookings Institution who served two terms as chairman of the Federal Reserve, the central bank of the United States from 2006 to 2014. During his tenure as chairman, Bernanke oversaw the Federal Reserve's response to the late-2000s financial crisis.Before becoming Federal Reserve chairman, Bernanke was a tenured professor at Princeton University and chaired the department of economics there from 1996 to September 2002, when he went on public service leave.",1628,17,middle,1,1,8,Chairman; Temporal,8,He also served as chairman of the Federal Open Market.,8
56120,Hispanic,Object,Hispanic,"The term Hispanic ( , ,  hispàno) broadly refers to the people, nations, and cultures that have a historical link to Spain. It commonly applies to countries once colonized by Spain, particularly the countries of Latin America. It could be argued that the term should apply to all Spanish-speaking cultures or countries, as the historical roots of the word specifically pertain to the Iberian region. It is difficult to label a nation or culture with one term, such as Hispanic, as the ethnicities, customs, traditions, and art forms (music, literature, dress, architecture, cuisine, and others) vary greatly by country and region. The Spanish language and Spanish culture are the main traditions.",12583,18522,Latino_(demonym),Object,Latino_(demonym),"Latino ( or ) is a cultural heritage used to refer to people with cultural ties to Latin America and people of nationalities within the bounds of Latin America, in contrast to Hispanic which is a demonym that includes Iberians and other speakers of the Spanish language as well as Brazil and Latinos. The term Latino can be used to refer to males or females, whereas the term Latina is used to refer to females only.",6735,21,middle,2,1,7,May be higher,8,,8
609471,Alfonso_Soriano,Person,Alfonso_Soriano,"Alfonso Guilleard Soriano (born January 7, 1976) is a Dominican former professional baseball left fielder and second baseman. He played in Major League Baseball (MLB) for the New York Yankees, Chicago Cubs, Texas Rangers, and Washington Nationals, and in Nippon Professional Baseball for the Hiroshima Toyo Carp.",4077,1253678,Brian_Cashman,Object,Brian_Cashman,"Brian McGuire Cashman (born July 3, 1967) is an American baseball executive for the New York Yankees of Major League Baseball. He has served as the General Manager and Senior Vice President of the Yankees since 1998.",7504,15,middle,2,1,7,Executive and sport player,8,Cashman arranged the trade of Alfonso Soriano,7
